Report Date	Sales Date	Quantity	Price	Subtotal	Isrc	Barcode	CDBabySku	Album Name	Artist Name	Track Name	Partner Name	Transaction Type	Delivery Country
8/16/2016 12:00:00 AM	6/15/2016 12:00:00 AM	5	0.0011274681	0.0056373408	ushm21514105	"889211844012"	ivanmontero	Yo la Enamore Con Salsa	Ivan Montero	Yo la Enamore Con Salsa	Slacker Radio	stream	CA
8/16/2016 12:00:00 AM	6/15/2016 12:00:00 AM	1	0.0015507974	0.00155079743	ushm21514105	"889211844012"	ivanmontero	Yo la Enamore Con Salsa	Ivan Montero	Yo la Enamore Con Salsa	Slacker Radio	stream	CA
8/16/2016 12:00:00 AM	6/15/2016 12:00:00 AM	7	0.0011274681	0.00789227712	ushm21514105	"889211844012"	ivanmontero	Yo la Enamore Con Salsa	Ivan Montero	Yo la Enamore Con Salsa	Slacker Radio	stream	CA
8/16/2016 12:00:00 AM	6/15/2016 12:00:00 AM	1	0.0075513829	0.00755138293	ushm21514105	"889211844012"	ivanmontero	Yo la Enamore Con Salsa	Ivan Montero	Yo la Enamore Con Salsa	Slacker Radio	stream	US
8/16/2016 12:00:00 AM	6/15/2016 12:00:00 AM	8	0.001547	0.012376	ushm21514105	"889211844012"	ivanmontero	Yo la Enamore Con Salsa	Ivan Montero	Yo la Enamore Con Salsa	Slacker Radio	stream	US
8/16/2016 12:00:00 AM	6/15/2016 12:00:00 AM	53	0.001547	0.081991	ushm21514105	"889211844012"	ivanmontero	Yo la Enamore Con Salsa	Ivan Montero	Yo la Enamore Con Salsa	Slacker Radio	stream	US
8/16/2016 12:00:00 AM	6/15/2016 12:00:00 AM	8	0.001547	0.012376	ushm21514105	"889211844012"	ivanmontero	Yo la Enamore Con Salsa	Ivan Montero	Yo la Enamore Con Salsa	Slacker Radio	stream	US
8/16/2016 12:00:00 AM	6/15/2016 12:00:00 AM	12	0.001547	0.018564	ushm21514105	"889211844012"	ivanmontero	Yo la Enamore Con Salsa	Ivan Montero	Yo la Enamore Con Salsa	Slacker Radio	stream	US
8/16/2016 12:00:00 AM	6/15/2016 12:00:00 AM	2	0.002093	0.004186	ushm21514105	"889211844012"	ivanmontero	Yo la Enamore Con Salsa	Ivan Montero	Yo la Enamore Con Salsa	Slacker Radio	stream	US
8/16/2016 12:00:00 AM	6/15/2016 12:00:00 AM	2	0.002093	0.004186	ushm21514105	"889211844012"	ivanmontero	Yo la Enamore Con Salsa	Ivan Montero	Yo la Enamore Con Salsa	Slacker Radio	stream	US
8/16/2016 12:00:00 AM	6/15/2016 12:00:00 AM	3	0.002093	0.006279	ushm21514105	"889211844012"	ivanmontero	Yo la Enamore Con Salsa	Ivan Montero	Yo la Enamore Con Salsa	Slacker Radio	stream	US
8/16/2016 12:00:00 AM	6/15/2016 12:00:00 AM	10	0.002093	0.02093	ushm21514105	"889211844012"	ivanmontero	Yo la Enamore Con Salsa	Ivan Montero	Yo la Enamore Con Salsa	Slacker Radio	stream	US
8/16/2016 12:00:00 AM	6/15/2016 12:00:00 AM	4	0.0075513829	0.03020553172	ushm21514105	"889211844012"	ivanmontero	Yo la Enamore Con Salsa	Ivan Montero	Yo la Enamore Con Salsa	Slacker Radio	stream	US
8/19/2016 12:00:00 AM	5/15/2016 12:00:00 AM	6	0.0002548	0.0015288	QM22H1600001	"190394489755"	ivanmontero2	Nos Entendemos	Ivan Montero	Nos Entendemos	Google Locker	stream	US
8/19/2016 12:00:00 AM	5/15/2016 12:00:00 AM	7	0.0002548	0.0017836	ushm21514105	"889211844012"	ivanmontero	Yo la Enamore Con Salsa	Ivan Montero	Yo la Enamore Con Salsa	Google Locker	stream	US
8/22/2016 12:00:00 AM	5/15/2016 12:00:00 AM	16	0.00002184	0.00034944	ushm21514105	"889211844012"	ivanmontero	Yo la Enamore Con Salsa	Ivan Montero	Yo la Enamore Con Salsa	Deezer	stream	IT
8/22/2016 12:00:00 AM	5/15/2016 12:00:00 AM	1	0.00000455	0.00000455	ushm21514105	"889211844012"	ivanmontero	Yo la Enamore Con Salsa	Ivan Montero	Yo la Enamore Con Salsa	Deezer	stream	IT
8/22/2016 12:00:00 AM	5/15/2016 12:00:00 AM	2	0.00000455	0.0000091	QM22H1600001	"190394489755"	ivanmontero2	Nos Entendemos	Ivan Montero	Nos Entendemos	Deezer	stream	IT
8/23/2016 12:00:00 AM	7/15/2016 12:00:00 AM	2	0.637	1.274	ushm21514105	"889211844012"	ivanmontero	Yo la Enamore Con Salsa	Ivan Montero	Yo la Enamore Con Salsa	Apple iTunes	download	US
8/23/2016 12:00:00 AM	7/15/2016 12:00:00 AM	2	0.637	1.274	QM22H1600001	"190394489755"	ivanmontero2	Nos Entendemos	Ivan Montero	Nos Entendemos	Apple iTunes	download	US
8/24/2016 12:00:00 AM	7/15/2016 12:00:00 AM	55	0.00714987	0.39324285	ushm21514105	"889211844012"	ivanmontero	Yo la Enamore Con Salsa	Ivan Montero	Yo la Enamore Con Salsa	iTunes - Apple Music – US	stream	US
8/24/2016 12:00:00 AM	7/15/2016 12:00:00 AM	5	0.00714987	0.03574935	QM22H1600001	"190394489755"	ivanmontero2	Nos Entendemos	Ivan Montero	Nos Entendemos	iTunes - Apple Music – US	stream	US
8/24/2016 12:00:00 AM	7/15/2016 12:00:00 AM	12	0.0011109516	0.01333141992	ushm21514105	"889211844012"	ivanmontero	Yo la Enamore Con Salsa	Ivan Montero	Yo la Enamore Con Salsa	iTunes Match - Americas	stream	US
8/24/2016 12:00:00 AM	7/15/2016 12:00:00 AM	25	0.0084994	0.212485	ushm21514105	"889211844012"	ivanmontero	Yo la Enamore Con Salsa	Ivan Montero	Yo la Enamore Con Salsa	iTunes - Apple Music – US	stream	US
8/25/2016 12:00:00 AM	7/15/2016 12:00:00 AM	1	0.7297779106	0.72977791068	QM22H1600001	"190394489755"	ivanmontero2	Nos Entendemos	Ivan Montero	Nos Entendemos	iTunes-Europe	download	DE
8/25/2016 12:00:00 AM	7/15/2016 12:00:00 AM	3	0.7297779106	2.18933373204	ushm21514105	"889211844012"	ivanmontero	Yo la Enamore Con Salsa	Ivan Montero	Yo la Enamore Con Salsa	iTunes-Europe	download	DE
8/26/2016 12:00:00 AM	7/15/2016 12:00:00 AM	1	0.0106972156	0.01069721562	ushm21514105	"889211844012"	ivanmontero	Yo la Enamore Con Salsa	Ivan Montero	Yo la Enamore Con Salsa	iTunes - Apple Music - Japan	stream	JP
8/26/2016 12:00:00 AM	7/15/2016 12:00:00 AM	1	0.0094603882	0.00946038821	ushm21514105	"889211844012"	ivanmontero	Yo la Enamore Con Salsa	Ivan Montero	Yo la Enamore Con Salsa	iTunes - Apple Music - Europe	stream	IT
8/26/2016 12:00:00 AM	7/15/2016 12:00:00 AM	2	0.0019646927	0.00392938546	ushm21514105	"889211844012"	ivanmontero	Yo la Enamore Con Salsa	Ivan Montero	Yo la Enamore Con Salsa	iTunes Match - Europe	stream	DE
8/26/2016 12:00:00 AM	7/15/2016 12:00:00 AM	1	0.0014098884	0.00140988848	ushm21514105	"889211844012"	ivanmontero	Yo la Enamore Con Salsa	Ivan Montero	Yo la Enamore Con Salsa	iTunes Match - Europe	stream	IT
8/30/2016 12:00:00 AM	5/15/2016 12:00:00 AM	152	0.0006039888	0.09180630368	ushm21514105	"889211844012"	ivanmontero	Yo la Enamore Con Salsa	Ivan Montero	Yo la Enamore Con Salsa	YouTube Music	stream	
8/31/2016 12:00:00 AM	6/15/2016 12:00:00 AM	10	0.000273	0.00273	ushm21514105	"889211844012"	ivanmontero	Yo la Enamore Con Salsa	Ivan Montero	Yo la Enamore Con Salsa	Google Locker	stream	US
8/31/2016 12:00:00 AM	6/15/2016 12:00:00 AM	2	0.00610792	0.01221584	ushm21514105	"889211844012"	ivanmontero	Yo la Enamore Con Salsa	Ivan Montero	Yo la Enamore Con Salsa	Google Music Store	stream	US
8/31/2016 12:00:00 AM	6/15/2016 12:00:00 AM	1	0.00610792	0.00610792	ushm21514105	"889211844012"	ivanmontero	Yo la Enamore Con Salsa	Ivan Montero	Yo la Enamore Con Salsa	Google Music Store	stream	US
9/8/2016 12:00:00 AM	6/15/2016 12:00:00 AM	1	0.0044652435	0.00446524351	QM22H1600001	"190394489755"	ivanmontero2	Nos Entendemos	Ivan Montero	Nos Entendemos	Spotify	stream	FR
9/8/2016 12:00:00 AM	6/15/2016 12:00:00 AM	2	0.0008694968	0.00173899362	ushm21514105	"889211844012"	ivanmontero	Yo la Enamore Con Salsa	Ivan Montero	Yo la Enamore Con Salsa	Spotify	stream	NL
9/8/2016 12:00:00 AM	6/15/2016 12:00:00 AM	24	0.003031119	0.072746856	ushm21514105	"889211844012"	ivanmontero	Yo la Enamore Con Salsa	Ivan Montero	Yo la Enamore Con Salsa	Spotify	stream	IT
9/8/2016 12:00:00 AM	6/15/2016 12:00:00 AM	3	0.0069629796	0.02088893898	ushm21514105	"889211844012"	ivanmontero	Yo la Enamore Con Salsa	Ivan Montero	Yo la Enamore Con Salsa	Spotify	stream	US
9/8/2016 12:00:00 AM	6/15/2016 12:00:00 AM	1	0.000864065	0.00086406502	ushm21514105	"889211844012"	ivanmontero	Yo la Enamore Con Salsa	Ivan Montero	Yo la Enamore Con Salsa	Spotify	stream	DE
9/8/2016 12:00:00 AM	6/15/2016 12:00:00 AM	1	0.0014730479	0.00147304794	ushm21514105	"889211844012"	ivanmontero	Yo la Enamore Con Salsa	Ivan Montero	Yo la Enamore Con Salsa	Spotify	stream	MX
9/8/2016 12:00:00 AM	6/15/2016 12:00:00 AM	1	0.0020466791	0.00204667918	ushm21514105	"889211844012"	ivanmontero	Yo la Enamore Con Salsa	Ivan Montero	Yo la Enamore Con Salsa	Spotify	stream	US
9/8/2016 12:00:00 AM	6/15/2016 12:00:00 AM	1	0.002125638	0.00212563806	ushm21514105	"889211844012"	ivanmontero	Yo la Enamore Con Salsa	Ivan Montero	Yo la Enamore Con Salsa	Spotify	stream	US
9/8/2016 12:00:00 AM	6/15/2016 12:00:00 AM	3	0.0030603509	0.00918105279	ushm21514105	"889211844012"	ivanmontero	Yo la Enamore Con Salsa	Ivan Montero	Yo la Enamore Con Salsa	Spotify	stream	US
9/8/2016 12:00:00 AM	6/15/2016 12:00:00 AM	2	0.003031119	0.006062238	ushm21514105	"889211844012"	ivanmontero	Yo la Enamore Con Salsa	Ivan Montero	Yo la Enamore Con Salsa	Spotify	stream	IT
9/8/2016 12:00:00 AM	6/15/2016 12:00:00 AM	1	0.0094036078	0.00940360785	ushm21514105	"889211844012"	ivanmontero	Yo la Enamore Con Salsa	Ivan Montero	Yo la Enamore Con Salsa	Spotify	stream	CH
9/8/2016 12:00:00 AM	6/15/2016 12:00:00 AM	1	0.009309148	0.00930914803	ushm21514105	"889211844012"	ivanmontero	Yo la Enamore Con Salsa	Ivan Montero	Yo la Enamore Con Salsa	Spotify	stream	GB
9/10/2016 12:00:00 AM	6/15/2016 12:00:00 AM	2	0.009309148	0.01861829606	QM22H1600001	"190394489755"	ivanmontero2	Nos Entendemos	Ivan Montero	Nos Entendemos	Spotify	stream	GB
9/10/2016 12:00:00 AM	6/15/2016 12:00:00 AM	10	0.0069629796	0.0696297966	QM22H1600001	"190394489755"	ivanmontero2	Nos Entendemos	Ivan Montero	Nos Entendemos	Spotify	stream	US
9/10/2016 12:00:00 AM	6/15/2016 12:00:00 AM	1	0.0104189594	0.01041895946	QM22H1600001	"190394489755"	ivanmontero2	Nos Entendemos	Ivan Montero	Nos Entendemos	Spotify	stream	US
9/10/2016 12:00:00 AM	6/15/2016 12:00:00 AM	1	0.0078259945	0.00782599454	QM22H1600001	"190394489755"	ivanmontero2	Nos Entendemos	Ivan Montero	Nos Entendemos	Spotify	stream	IE
9/10/2016 12:00:00 AM	6/15/2016 12:00:00 AM	1	0.0074255444	0.00742554449	QM22H1600001	"190394489755"	ivanmontero2	Nos Entendemos	Ivan Montero	Nos Entendemos	Spotify	stream	FI
9/10/2016 12:00:00 AM	6/15/2016 12:00:00 AM	1	0.0068494071	0.00684940711	QM22H1600001	"190394489755"	ivanmontero2	Nos Entendemos	Ivan Montero	Nos Entendemos	Spotify	stream	FR
9/10/2016 12:00:00 AM	6/15/2016 12:00:00 AM	1	0.0062524043	0.00625240434	QM22H1600001	"190394489755"	ivanmontero2	Nos Entendemos	Ivan Montero	Nos Entendemos	Spotify	stream	DE
9/10/2016 12:00:00 AM	6/15/2016 12:00:00 AM	1	0.0062207254	0.00622072542	QM22H1600001	"190394489755"	ivanmontero2	Nos Entendemos	Ivan Montero	Nos Entendemos	Spotify	stream	NL
9/10/2016 12:00:00 AM	6/15/2016 12:00:00 AM	1	0.003031119	0.003031119	QM22H1600001	"190394489755"	ivanmontero2	Nos Entendemos	Ivan Montero	Nos Entendemos	Spotify	stream	ES
9/10/2016 12:00:00 AM	6/15/2016 12:00:00 AM	1	0.003031119	0.003031119	QM22H1600001	"190394489755"	ivanmontero2	Nos Entendemos	Ivan Montero	Nos Entendemos	Spotify	stream	ES
9/10/2016 12:00:00 AM	6/15/2016 12:00:00 AM	1	0.003031119	0.003031119	QM22H1600001	"190394489755"	ivanmontero2	Nos Entendemos	Ivan Montero	Nos Entendemos	Spotify	stream	ES
9/10/2016 12:00:00 AM	6/15/2016 12:00:00 AM	1	0.000864065	0.00086406502	QM22H1600001	"190394489755"	ivanmontero2	Nos Entendemos	Ivan Montero	Nos Entendemos	Spotify	stream	DE
9/10/2016 12:00:00 AM	6/15/2016 12:00:00 AM	2	0.0074889096	0.01497781922	QM22H1600001	"190394489755"	ivanmontero2	Nos Entendemos	Ivan Montero	Nos Entendemos	Spotify	stream	GB
9/10/2016 12:00:00 AM	6/15/2016 12:00:00 AM	2	0.0067812089	0.01356241796	QM22H1600001	"190394489755"	ivanmontero2	Nos Entendemos	Ivan Montero	Nos Entendemos	Spotify	stream	NL
9/10/2016 12:00:00 AM	6/15/2016 12:00:00 AM	2	0.0014730479	0.00294609588	QM22H1600001	"190394489755"	ivanmontero2	Nos Entendemos	Ivan Montero	Nos Entendemos	Spotify	stream	MX
9/10/2016 12:00:00 AM	6/15/2016 12:00:00 AM	2	0.0008694968	0.00173899362	QM22H1600001	"190394489755"	ivanmontero2	Nos Entendemos	Ivan Montero	Nos Entendemos	Spotify	stream	NL
9/10/2016 12:00:00 AM	6/15/2016 12:00:00 AM	2	0.0020466791	0.00409335836	QM22H1600001	"190394489755"	ivanmontero2	Nos Entendemos	Ivan Montero	Nos Entendemos	Spotify	stream	US
9/10/2016 12:00:00 AM	6/15/2016 12:00:00 AM	4	0.0030603509	0.01224140372	QM22H1600001	"190394489755"	ivanmontero2	Nos Entendemos	Ivan Montero	Nos Entendemos	Spotify	stream	US
9/12/2016 12:00:00 AM	6/15/2016 12:00:00 AM	44	0.0034002049	0.14960901956	ushm21514105	"889211844012"	ivanmontero	Yo la Enamore Con Salsa	Ivan Montero	Yo la Enamore Con Salsa	YouTube Music	stream	
9/12/2016 12:00:00 AM	2/15/2016 12:00:00 AM	5	0.00819	0.04095	ushm21514105	"889211844012"	ivanmontero	Yo la Enamore Con Salsa	Ivan Montero	Yo la Enamore Con Salsa	Napster	stream	US
9/12/2016 12:00:00 AM	7/15/2016 12:00:00 AM	48	0.0014606218	0.07010985072	ushm21514105	"889211844012"	ivanmontero	Yo la Enamore Con Salsa	Ivan Montero	Yo la Enamore Con Salsa	YouTube Music	stream	
9/14/2016 12:00:00 AM	7/15/2016 12:00:00 AM	1	0.637	0.637	ushm21514105	"889211844012"	ivanmontero	Yo la Enamore Con Salsa	Ivan Montero	Yo la Enamore Con Salsa	Amazon MP3	download	US
9/21/2016 12:00:00 AM	6/15/2016 12:00:00 AM	13	0.0000700597	0.000910776321	ushm21514105	"889211844012"	ivanmontero	Yo la Enamore Con Salsa	Ivan Montero	Yo la Enamore Con Salsa	Deezer	stream	IT
9/21/2016 12:00:00 AM	6/15/2016 12:00:00 AM	1	0.0000047222	0.000004722281	ushm21514105	"889211844012"	ivanmontero	Yo la Enamore Con Salsa	Ivan Montero	Yo la Enamore Con Salsa	Deezer	stream	IT
9/21/2016 12:00:00 AM	8/15/2016 12:00:00 AM	5	0.00736918	0.0368459	ushm21514105	"889211844012"	ivanmontero	Yo la Enamore Con Salsa	Ivan Montero	Yo la Enamore Con Salsa	iTunes - Apple Music – US	stream	US
9/21/2016 12:00:00 AM	8/15/2016 12:00:00 AM	10	0.00878969	0.0878969	ushm21514105	"889211844012"	ivanmontero	Yo la Enamore Con Salsa	Ivan Montero	Yo la Enamore Con Salsa	iTunes - Apple Music – US	stream	US
9/22/2016 12:00:00 AM	8/15/2016 12:00:00 AM	1	0.4822041142	0.48220411421	ushm21514105	"889211844012"	ivanmontero	Yo la Enamore Con Salsa	Ivan Montero	Yo la Enamore Con Salsa	iTunes-Canada	download	CA
9/22/2016 12:00:00 AM	8/15/2016 12:00:00 AM	1	0.4822041142	0.48220411421	QM22H1600001	"190394489755"	ivanmontero2	Nos Entendemos	Ivan Montero	Nos Entendemos	iTunes-Canada	download	CA
9/26/2016 12:00:00 AM	8/15/2016 12:00:00 AM	1	0.0017844617	0.00178446177	ushm21514105	"889211844012"	ivanmontero	Yo la Enamore Con Salsa	Ivan Montero	Yo la Enamore Con Salsa	iTunes - Apple Music - Switzerland	stream	CH
9/30/2016 12:00:00 AM	7/15/2016 12:00:00 AM	1	0.00571298	0.00571298	QM22H1600001	"190394489755"	ivanmontero2	Nos Entendemos	Ivan Montero	Nos Entendemos	Google Music Store	stream	US
9/30/2016 12:00:00 AM	7/15/2016 12:00:00 AM	1	0.0011158492	0.00111584928	ushm21514105	"889211844012"	ivanmontero	Yo la Enamore Con Salsa	Ivan Montero	Yo la Enamore Con Salsa	Slacker Radio	stream	CA
9/30/2016 12:00:00 AM	7/15/2016 12:00:00 AM	1	0.0069827849	0.0069827849	ushm21514105	"889211844012"	ivanmontero	Yo la Enamore Con Salsa	Ivan Montero	Yo la Enamore Con Salsa	Slacker Radio	stream	CA
9/30/2016 12:00:00 AM	7/15/2016 12:00:00 AM	1	0.001534816	0.00153481601	ushm21514105	"889211844012"	ivanmontero	Yo la Enamore Con Salsa	Ivan Montero	Yo la Enamore Con Salsa	Slacker Radio	stream	CA
9/30/2016 12:00:00 AM	7/15/2016 12:00:00 AM	3	0.0069827849	0.0209483547	ushm21514105	"889211844012"	ivanmontero	Yo la Enamore Con Salsa	Ivan Montero	Yo la Enamore Con Salsa	Slacker Radio	stream	CA
9/30/2016 12:00:00 AM	7/15/2016 12:00:00 AM	4	0.0011158492	0.00446339712	ushm21514105	"889211844012"	ivanmontero	Yo la Enamore Con Salsa	Ivan Montero	Yo la Enamore Con Salsa	Slacker Radio	stream	CA
9/30/2016 12:00:00 AM	7/15/2016 12:00:00 AM	3	0.0011158492	0.00334754784	ushm21514105	"889211844012"	ivanmontero	Yo la Enamore Con Salsa	Ivan Montero	Yo la Enamore Con Salsa	Slacker Radio	stream	CA
9/30/2016 12:00:00 AM	7/15/2016 12:00:00 AM	2	0.002093	0.004186	ushm21514105	"889211844012"	ivanmontero	Yo la Enamore Con Salsa	Ivan Montero	Yo la Enamore Con Salsa	Slacker Radio	stream	US
9/30/2016 12:00:00 AM	7/15/2016 12:00:00 AM	40	0.001547	0.06188	ushm21514105	"889211844012"	ivanmontero	Yo la Enamore Con Salsa	Ivan Montero	Yo la Enamore Con Salsa	Slacker Radio	stream	US
9/30/2016 12:00:00 AM	7/15/2016 12:00:00 AM	8	0.001547	0.012376	ushm21514105	"889211844012"	ivanmontero	Yo la Enamore Con Salsa	Ivan Montero	Yo la Enamore Con Salsa	Slacker Radio	stream	US
9/30/2016 12:00:00 AM	7/15/2016 12:00:00 AM	8	0.001547	0.012376	ushm21514105	"889211844012"	ivanmontero	Yo la Enamore Con Salsa	Ivan Montero	Yo la Enamore Con Salsa	Slacker Radio	stream	US
9/30/2016 12:00:00 AM	7/15/2016 12:00:00 AM	8	0.001547	0.012376	ushm21514105	"889211844012"	ivanmontero	Yo la Enamore Con Salsa	Ivan Montero	Yo la Enamore Con Salsa	Slacker Radio	stream	US
9/30/2016 12:00:00 AM	7/15/2016 12:00:00 AM	1	0.0074931001	0.00749310016	ushm21514105	"889211844012"	ivanmontero	Yo la Enamore Con Salsa	Ivan Montero	Yo la Enamore Con Salsa	Slacker Radio	stream	US
9/30/2016 12:00:00 AM	7/15/2016 12:00:00 AM	5	0.0074931001	0.0374655008	ushm21514105	"889211844012"	ivanmontero	Yo la Enamore Con Salsa	Ivan Montero	Yo la Enamore Con Salsa	Slacker Radio	stream	US
9/30/2016 12:00:00 AM	7/15/2016 12:00:00 AM	1	0.002093	0.002093	ushm21514105	"889211844012"	ivanmontero	Yo la Enamore Con Salsa	Ivan Montero	Yo la Enamore Con Salsa	Slacker Radio	stream	US
9/30/2016 12:00:00 AM	7/15/2016 12:00:00 AM	1	0.002093	0.002093	ushm21514105	"889211844012"	ivanmontero	Yo la Enamore Con Salsa	Ivan Montero	Yo la Enamore Con Salsa	Slacker Radio	stream	US
9/30/2016 12:00:00 AM	7/15/2016 12:00:00 AM	2	0.002093	0.004186	ushm21514105	"889211844012"	ivanmontero	Yo la Enamore Con Salsa	Ivan Montero	Yo la Enamore Con Salsa	Slacker Radio	stream	US
9/30/2016 12:00:00 AM	7/15/2016 12:00:00 AM	3	0.002093	0.006279	ushm21514105	"889211844012"	ivanmontero	Yo la Enamore Con Salsa	Ivan Montero	Yo la Enamore Con Salsa	Slacker Radio	stream	US
9/30/2016 12:00:00 AM	7/15/2016 12:00:00 AM	6	0.002093	0.012558	ushm21514105	"889211844012"	ivanmontero	Yo la Enamore Con Salsa	Ivan Montero	Yo la Enamore Con Salsa	Slacker Radio	stream	US
9/30/2016 12:00:00 AM	7/15/2016 12:00:00 AM	9	0.00027118	0.00244062	ushm21514105	"889211844012"	ivanmontero	Yo la Enamore Con Salsa	Ivan Montero	Yo la Enamore Con Salsa	Google Locker	stream	US
10/5/2016 12:00:00 AM	7/15/2016 12:00:00 AM	1	0.0041245122	0.00412451221	QM22H1600001	"190394489755"	ivanmontero2	Nos Entendemos	Ivan Montero	Nos Entendemos	Spotify	stream	FR
10/5/2016 12:00:00 AM	7/15/2016 12:00:00 AM	1	0.0022991932	0.00229919326	ushm21514105	"889211844012"	ivanmontero	Yo la Enamore Con Salsa	Ivan Montero	Yo la Enamore Con Salsa	Spotify	stream	US
10/5/2016 12:00:00 AM	7/15/2016 12:00:00 AM	1	0.0029695529	0.00296955295	ushm21514105	"889211844012"	ivanmontero	Yo la Enamore Con Salsa	Ivan Montero	Yo la Enamore Con Salsa	Spotify	stream	US
10/5/2016 12:00:00 AM	7/15/2016 12:00:00 AM	1	0.0008622641	0.00086226413	ushm21514105	"889211844012"	ivanmontero	Yo la Enamore Con Salsa	Ivan Montero	Yo la Enamore Con Salsa	Spotify	stream	DE
10/5/2016 12:00:00 AM	7/15/2016 12:00:00 AM	1	0.0006928184	0.00069281849	ushm21514105	"889211844012"	ivanmontero	Yo la Enamore Con Salsa	Ivan Montero	Yo la Enamore Con Salsa	Spotify	stream	NL
10/5/2016 12:00:00 AM	7/15/2016 12:00:00 AM	6	0.003025932	0.018155592	ushm21514105	"889211844012"	ivanmontero	Yo la Enamore Con Salsa	Ivan Montero	Yo la Enamore Con Salsa	Spotify	stream	IT
10/5/2016 12:00:00 AM	7/15/2016 12:00:00 AM	4	0.0092317834	0.03692713388	ushm21514105	"889211844012"	ivanmontero	Yo la Enamore Con Salsa	Ivan Montero	Yo la Enamore Con Salsa	Spotify	stream	CH
10/5/2016 12:00:00 AM	7/15/2016 12:00:00 AM	8	0.0018099017	0.01447921384	ushm21514105	"889211844012"	ivanmontero	Yo la Enamore Con Salsa	Ivan Montero	Yo la Enamore Con Salsa	Spotify	stream	US
10/5/2016 12:00:00 AM	7/15/2016 12:00:00 AM	6	0.006844383	0.041066298	ushm21514105	"889211844012"	ivanmontero	Yo la Enamore Con Salsa	Ivan Montero	Yo la Enamore Con Salsa	Spotify	stream	US
10/5/2016 12:00:00 AM	7/15/2016 12:00:00 AM	2	0.003025932	0.006051864	ushm21514105	"889211844012"	ivanmontero	Yo la Enamore Con Salsa	Ivan Montero	Yo la Enamore Con Salsa	Spotify	stream	IT
10/5/2016 12:00:00 AM	7/15/2016 12:00:00 AM	1	0.0054948775	0.00549487757	ushm21514105	"889211844012"	ivanmontero	Yo la Enamore Con Salsa	Ivan Montero	Yo la Enamore Con Salsa	Spotify	stream	CA
10/5/2016 12:00:00 AM	7/15/2016 12:00:00 AM	1	0.003025932	0.003025932	ushm21514105	"889211844012"	ivanmontero	Yo la Enamore Con Salsa	Ivan Montero	Yo la Enamore Con Salsa	Spotify	stream	ES
10/7/2016 12:00:00 AM	7/15/2016 12:00:00 AM	1	0.0029695529	0.00296955295	QM22H1600001	"190394489755"	ivanmontero2	Nos Entendemos	Ivan Montero	Nos Entendemos	Spotify	stream	US
10/7/2016 12:00:00 AM	7/15/2016 12:00:00 AM	1	0.0022991932	0.00229919326	QM22H1600001	"190394489755"	ivanmontero2	Nos Entendemos	Ivan Montero	Nos Entendemos	Spotify	stream	US
10/7/2016 12:00:00 AM	7/15/2016 12:00:00 AM	1	0.0076669138	0.0076669138	QM22H1600001	"190394489755"	ivanmontero2	Nos Entendemos	Ivan Montero	Nos Entendemos	Spotify	stream	GB
10/7/2016 12:00:00 AM	7/15/2016 12:00:00 AM	1	0.0039827314	0.00398273148	QM22H1600001	"190394489755"	ivanmontero2	Nos Entendemos	Ivan Montero	Nos Entendemos	Spotify	stream	DE
10/7/2016 12:00:00 AM	7/15/2016 12:00:00 AM	1	0.0085593235	0.0085593235	QM22H1600001	"190394489755"	ivanmontero2	Nos Entendemos	Ivan Montero	Nos Entendemos	Spotify	stream	NL
10/7/2016 12:00:00 AM	7/15/2016 12:00:00 AM	1	0.0065304912	0.00653049124	QM22H1600001	"190394489755"	ivanmontero2	Nos Entendemos	Ivan Montero	Nos Entendemos	Spotify	stream	FR
10/7/2016 12:00:00 AM	7/15/2016 12:00:00 AM	1	0.0000889137	0.000088913734	QM22H1600001	"190394489755"	ivanmontero2	Nos Entendemos	Ivan Montero	Nos Entendemos	Spotify	stream	AR
10/7/2016 12:00:00 AM	7/15/2016 12:00:00 AM	1	0.0004031108	0.00040311089	QM22H1600001	"190394489755"	ivanmontero2	Nos Entendemos	Ivan Montero	Nos Entendemos	Spotify	stream	AT
10/7/2016 12:00:00 AM	7/15/2016 12:00:00 AM	12	0.0018099017	0.02171882076	QM22H1600001	"190394489755"	ivanmontero2	Nos Entendemos	Ivan Montero	Nos Entendemos	Spotify	stream	US
10/7/2016 12:00:00 AM	7/15/2016 12:00:00 AM	7	0.006844383	0.047910681	QM22H1600001	"190394489755"	ivanmontero2	Nos Entendemos	Ivan Montero	Nos Entendemos	Spotify	stream	US
10/7/2016 12:00:00 AM	7/15/2016 12:00:00 AM	2	0.003025932	0.006051864	QM22H1600001	"190394489755"	ivanmontero2	Nos Entendemos	Ivan Montero	Nos Entendemos	Spotify	stream	ES
10/12/2016 12:00:00 AM	3/15/2016 12:00:00 AM	3	0.00819	0.02457	ushm21514105	"889211844012"	ivanmontero	Yo la Enamore Con Salsa	Ivan Montero	Yo la Enamore Con Salsa	Napster	stream	US
10/18/2016 12:00:00 AM	9/15/2016 12:00:00 AM	2	0.637	1.274	QM22H1600001	"190394489755"	ivanmontero2	Nos Entendemos	Ivan Montero	Nos Entendemos	Apple iTunes	download	US
10/18/2016 12:00:00 AM	9/15/2016 12:00:00 AM	1	0.637	0.637	ushm21514105	"889211844012"	ivanmontero	Yo la Enamore Con Salsa	Ivan Montero	Yo la Enamore Con Salsa	Apple iTunes	download	US
